timestamp,RSSI,LQI,Ax,Ay,Az,Gx,Gy,Gz,Time
1720505963,8,112,5,-30,1025,11,-41,-3,8:19:23
1720505963,24,116,4,-30,1025,11,-41,-2,8:19:23
1720505963,8,112,5,-30,1024,11,-42,-3,8:19:23
1720505963,8,112,4,-30,1024,11,-42,-2,8:19:23
1720505963,8,112,4,-30,1024,11,-41,-2,8:19:23
1720505963,-8,108,5,-30,1025,12,-41,-31,8:19:23
1720505964,-24,104,5,-30,1026,11,-41,-31,8:19:24
1720505964,-40,100,4,-30,1026,11,-42,-3,8:19:24
1720505964,-56,96,5,-30,1026,11,-42,-2,8:19:24
1720505964,-88,88,4,-30,1026,11,-41,-3,8:19:24
1720505964,-72,92,4,-30,1025,11,-42,-3,8:19:24
1720505964,-72,92,6,-30,1024,11,-41,-37,8:19:24
1720505964,-88,88,4,-31,1025,11,-42,-3,8:19:24
1720505964,-40,100,4,-30,1025,11,-41,-2,8:19:24
1720505964,-24,104,5,-30,1024,11,-41,-38,8:19:24
1720505964,-24,104,5,-31,1025,11,-41,-3,8:19:24
1720505964,-8,108,5,-31,1025,11,-41,-3,8:19:24
1720505965,-8,108,5,-31,1026,11,-41,-24,8:19:25
1720505965,-24,104,4,-31,1025,11,-41,-39,8:19:25
1720505965,-40,100,5,-31,1026,11,-42,-30,8:19:25
1720505965,-8,108,4,-30,1023,11,-41,-30,8:19:25
1720505965,8,112,4,-30,1026,11,-41,-30,8:19:25
1720505965,24,116,4,-30,1026,11,-41,-34,8:19:25
1720505965,24,116,5,-30,1026,11,-41,-34,8:19:25
1720505965,24,116,4,-30,1026,11,-42,-30,8:19:25
1720505965,8,112,5,-30,1025,11,-41,-30,8:19:25
1720505965,40,120,5,-30,1026,12,-42,-30,8:19:25
1720505966,40,120,5,-30,1027,11,-41,-23,8:19:26
1720505966,-8,108,5,-30,1027,11,-41,-38,8:19:26
1720505966,-56,96,5,-30,1026,11,-41,-3,8:19:26
1720505966,56,124,4,-29,1026,11,-42,-3,8:19:26
1720505966,8,112,5,-31,1024,11,-41,-3,8:19:26
1720505966,-120,80,4,-30,1025,11,-41,-3,8:19:26
1720505966,-120,80,5,-30,1025,11,-41,-3,8:19:26
1720505966,-8,108,5,-30,1025,12,-41,-3,8:19:26
1720505966,72,128,6,-31,1025,11,-41,-3,8:19:26
1720505966,40,120,5,-30,1028,11,-41,-3,8:19:26
1720505967,24,116,-7,-23,1032,19,-35,-41,8:19:27
1720505967,40,120,79,-17,1041,11,-38,-20520,8:19:27
1720505967,56,124,-32,-13,1038,11,-39,-3,8:19:27
1720505967,24,116,3,-28,1026,10,-40,-3,8:19:27
1720505967,72,128,4,-24,1026,9,-41,-4,8:19:27
1720505967,56,124,1,-34,1030,12,-40,-3,8:19:27
1720505967,56,124,4,-27,1029,11,-41,-3,8:19:27
1720505967,24,116,3,-26,1027,11,-41,-3,8:19:27
1720505967,40,120,4,-31,1025,8,-45,-31,8:19:27
1720505967,56,124,1,-29,1027,4,-46,-26,8:19:27
1720505968,72,128,141,-5,926,-8,-51,2,8:19:28
1720505968,72,128,-4,-12,1048,37,-23,-44812,8:19:28
1720505968,-168,132,0,-27,1038,3,-46,-23,8:19:28
1720505968,56,124,0,-28,1031,16,-39,-4,8:19:28
1720505968,72,128,7,-34,1027,9,-42,-25,8:19:28
1720505968,40,120,7,-33,1026,12,-41,-3,8:19:28
1720505968,-168,132,6,-32,1030,10,-42,-3,8:19:28
1720505968,-136,140,8,-35,1026,10,-42,-2,8:19:28
1720505968,-136,140,7,-34,1026,12,-41,-3,8:19:28
1720505968,-168,132,7,-34,1027,11,-42,-3,8:19:28
1720505969,-136,140,8,-34,1027,11,-42,-3,8:19:29
1720505969,-152,136,8,-33,1026,11,-42,-3,8:19:29
1720505969,-136,140,7,-34,1025,11,-42,-2,8:19:29
1720505969,-152,136,7,-34,1025,11,-41,-3,8:19:29
1720505969,-152,136,7,-33,1026,11,-42,-3,8:19:29
1720505969,-152,136,7,-33,1027,11,-42,-2,8:19:29
1720505969,-136,140,8,-34,1027,11,-41,-3,8:19:29
1720505969,-152,136,7,-34,1027,11,-41,-3,8:19:29
1720505969,-136,140,7,-34,1025,11,-41,-3,8:19:29
1720505969,-136,140,8,-34,1027,11,-41,-3,8:19:29
1720505970,-152,136,8,-34,1025,11,-41,-3,8:19:30
1720505970,-136,140,7,-34,1027,11,-41,-3,8:19:30
1720505970,-152,136,7,-34,1026,11,-41,-3,8:19:30
1720505970,-168,132,9,-35,1025,11,-41,-3,8:19:30
1720505970,-152,136,8,-34,1024,11,-42,-3,8:19:30
1720505970,-152,136,8,-34,1026,11,-42,-3,8:19:30
1720505970,-168,132,8,-33,1025,11,-41,-2,8:19:30
1720505970,-152,136,7,-33,1026,11,-41,-3,8:19:30
1720505970,-152,136,8,-34,1026,11,-41,-2,8:19:30
1720505970,-168,132,8,-34,1025,11,-41,-3,8:19:30
1720505971,56,124,8,-33,1025,11,-41,-3,8:19:31
1720505971,72,128,8,-33,1025,11,-42,-2,8:19:31
1720505971,-152,136,8,-34,1024,11,-41,-3,8:19:31
1720505971,-168,132,9,-35,1025,11,-41,-3,8:19:31
1720505971,-152,136,7,-35,1026,11,-41,-3,8:19:31
1720505971,-168,132,7,-34,1026,11,-41,-3,8:19:31
1720505971,-152,136,8,-33,1024,11,-41,-2,8:19:31
1720505971,72,128,7,-34,1026,12,-41,-3,8:19:31
1720505971,-168,132,8,-34,1025,11,-41,-3,8:19:31
1720505971,-136,140,8,-34,1024,11,-41,-3,8:19:31
1720505972,-120,144,8,-34,1025,11,-41,-2,8:19:32
1720505972,-136,140,9,-33,1026,11,-41,-3,8:19:32
1720505972,-152,136,7,-34,1025,11,-42,-2,8:19:32
1720505972,72,128,9,-34,1026,11,-41,-2,8:19:32
1720505972,-168,132,8,-35,1025,11,-42,-2,8:19:32
1720505972,-168,132,8,-34,1024,11,-41,-3,8:19:32
1720505972,-168,132,8,-34,1024,11,-41,-3,8:19:32
1720505972,-168,132,8,-34,1026,11,-42,-3,8:19:32
1720505972,-152,136,7,-34,1026,11,-41,-2,8:19:32
1720505972,-152,136,8,-34,1026,11,-41,-3,8:19:32
1720505972,-136,140,8,-34,1025,11,-42,-2,8:19:32
1720505973,-152,136,8,-34,1025,12,-41,-3,8:19:33
1720505973,-136,140,8,-35,1027,11,-42,-3,8:19:33
1720505973,-136,140,7,-34,1026,11,-41,-2,8:19:33
1720505973,-136,140,8,-34,1026,11,-42,-3,8:19:33
1720505973,-136,140,8,-34,1027,11,-41,-3,8:19:33
1720505973,-136,140,8,-34,1025,11,-41,-2,8:19:33
1720505973,-136,140,8,-34,1025,11,-41,-3,8:19:33
1720505973,-136,140,7,-36,1025,11,-41,-3,8:19:33
1720505973,-136,140,9,-34,1026,11,-41,-3,8:19:33
1720505973,-120,144,7,-35,1026,11,-41,-3,8:19:33
1720505974,-120,144,8,-34,1025,12,-42,-3,8:19:34
1720505974,-136,140,8,-34,1026,12,-41,-3,8:19:34
1720505974,-120,144,8,-34,1026,11,-41,-3,8:19:34
1720505974,-136,140,7,-34,1024,11,-41,-3,8:19:34
1720505974,-136,140,8,-34,1026,12,-41,-3,8:19:34
1720505974,-136,140,7,-34,1028,12,-41,-3,8:19:34
1720505974,-136,140,7,-35,1029,11,-41,-3,8:19:34
1720505974,-136,140,7,-36,1028,12,-42,-3,8:19:34
1720505974,-136,140,8,-35,1028,11,-41,-3,8:19:34
1720505974,-136,140,7,-34,1029,11,-42,-3,8:19:34
1720505975,-136,140,7,-35,1029,12,-42,-3,8:19:35
1720505975,-136,140,8,-35,1030,11,-42,-3,8:19:35
1720505975,-136,140,8,-35,1029,11,-42,-3,8:19:35
1720505975,-136,140,7,-35,1029,11,-42,-3,8:19:35
1720505975,-136,140,9,-35,1029,12,-42,-3,8:19:35
1720505975,-136,140,7,-35,1027,11,-41,-2,8:19:35
1720505975,-136,140,8,-35,1028,11,-41,-3,8:19:35
1720505975,-152,136,7,-35,1026,11,-41,-3,8:19:35
1720505975,-168,132,8,-35,1027,11,-40,-3,8:19:35
1720505975,-136,140,8,-36,1029,11,-41,-3,8:19:35
1720505976,-152,136,8,-35,1028,11,-41,-3,8:19:36
1720505976,-136,140,8,-35,1031,12,-41,-3,8:19:36
1720505976,-152,136,7,-34,1027,11,-42,-3,8:19:36
1720505976,-152,136,7,-35,1028,11,-41,-3,8:19:36
1720505976,-168,132,9,-35,1027,11,-41,-3,8:19:36
1720505976,56,124,8,-35,1027,11,-41,-2,8:19:36
1720505976,-120,144,7,-34,1026,11,-42,-3,8:19:36
1720505976,-120,144,9,-36,1026,11,-41,-3,8:19:36
1720505976,-168,132,8,-34,1027,11,-41,-2,8:19:36
1720505976,-168,132,8,-35,1028,11,-42,-2,8:19:36
1720505977,-152,136,8,-35,1027,11,-41,-3,8:19:37
1720505977,-168,132,8,-35,1028,11,-41,-3,8:19:37
1720505977,72,128,8,-35,1028,11,-42,-3,8:19:37
1720505977,-152,136,7,-36,1027,11,-42,-3,8:19:37
1720505977,-168,132,9,-35,1027,11,-42,-3,8:19:37
1720505977,-152,136,8,-34,1028,12,-41,-3,8:19:37
1720505977,-152,136,7,-35,1027,11,-41,-3,8:19:37
1720505977,-168,132,8,-34,1027,11,-41,-3,8:19:37
1720505977,-152,136,7,-35,1027,11,-42,-3,8:19:37
1720505977,72,128,8,-36,1042,11,-42,-3,8:19:37
1720505978,72,128,7,-35,1028,11,-41,-3,8:19:38
1720505978,-120,144,7,-35,1028,12,-42,-3,8:19:38
1720505978,-120,144,8,-36,1027,12,-42,-3,8:19:38
1720505978,-152,136,8,-35,1027,11,-42,-3,8:19:38
1720505978,-168,132,8,-35,1027,11,-41,-2,8:19:38
1720505978,-152,136,7,-35,1026,11,-41,-3,8:19:38
1720505978,-136,140,8,-35,1027,11,-41,-2,8:19:38
1720505978,-152,136,8,-34,1027,11,-42,-2,8:19:38
1720505978,-152,136,8,-35,1026,11,-42,-3,8:19:38
1720505978,-152,136,8,-35,1026,12,-41,-3,8:19:38
1720505979,-152,136,7,-35,1026,11,-42,-3,8:19:39
1720505979,-152,136,7,-35,1026,11,-41,-3,8:19:39
1720505979,-136,140,8,-35,1025,11,-41,-2,8:19:39
1720505979,-136,140,8,-35,1025,11,-41,-2,8:19:39
1720505979,-136,140,8,-35,1026,11,-41,-3,8:19:39
1720505979,-136,140,8,-35,1026,11,-41,-3,8:19:39
1720505979,-136,140,8,-35,1025,11,-41,-2,8:19:39
1720505979,-152,136,9,-36,1027,12,-41,-2,8:19:39
1720505979,-152,136,8,-35,1026,11,-41,-3,8:19:39
1720505979,-152,136,9,-35,1025,11,-42,-2,8:19:39
1720505979,-168,132,7,-35,1025,11,-42,-3,8:19:39
1720505979,-168,132,8,-36,1025,12,-41,-3,8:19:39
1720505980,-168,132,8,-35,1025,11,-42,-3,8:19:40
1720505980,-168,132,8,-36,1026,11,-42,-2,8:19:40
1720505980,-168,132,8,-35,1025,11,-41,-3,8:19:40
1720505980,-168,132,7,-35,1025,11,-41,-2,8:19:40
1720505980,-152,136,7,-35,1025,11,-41,-3,8:19:40
1720505980,-152,136,8,-36,1025,11,-41,-3,8:19:40
1720505980,-168,132,9,-35,1022,11,-42,-2,8:19:40
1720505980,-168,132,8,-35,1024,11,-41,-2,8:19:40
1720505980,-168,132,8,-35,1024,11,-41,-3,8:19:40
1720505980,-168,132,7,-34,1025,11,-42,-2,8:19:40
1720505981,-168,132,8,-35,1024,11,-42,-3,8:19:41
1720505981,-168,132,9,-35,1025,11,-41,-2,8:19:41
1720505981,-152,136,7,-36,1024,12,-41,-3,8:19:41
1720505981,-152,136,7,-36,1025,11,-42,-3,8:19:41
1720505981,-168,132,8,-35,1025,11,-41,-3,8:19:41
1720505981,-168,132,8,-36,1025,11,-41,-3,8:19:41
1720505981,-168,132,7,-35,1025,11,-42,-3,8:19:41
1720505981,-168,132,7,-36,1024,11,-42,-2,8:19:41
1720505981,-168,132,8,-35,1024,11,-41,-2,8:19:41
1720505981,-168,132,8,-35,1024,11,-41,-2,8:19:41
1720505982,-152,136,8,-34,1024,11,-42,-2,8:19:42
1720505982,-168,132,7,-35,1025,11,-41,-2,8:19:42
1720505982,-168,132,9,-35,1026,11,-42,-2,8:19:42
1720505982,-168,132,8,-35,1025,11,-41,-2,8:19:42
1720505982,-168,132,9,-35,1024,11,-41,-3,8:19:42
1720505982,-168,132,8,-35,1026,11,-41,-2,8:19:42
1720505982,-168,132,7,-36,1026,11,-41,-3,8:19:42
1720505982,-168,132,8,-36,1026,11,-41,-2,8:19:42
1720505982,-168,132,8,-35,1027,11,-41,-2,8:19:42
1720505982,-168,132,8,-35,1025,11,-41,-2,8:19:42
1720505983,-152,136,8,-35,1026,12,-41,-3,8:19:43
1720505983,-152,136,8,-35,1025,11,-42,-2,8:19:43
1720505983,-152,136,8,-35,1026,11,-41,-3,8:19:43
1720505983,-152,136,7,-36,1025,12,-42,-2,8:19:43
1720505983,-168,132,8,-35,1025,11,-41,-3,8:19:43
1720505983,-152,136,8,-35,1026,11,-41,-2,8:19:43
1720505983,-152,136,8,-35,1024,11,-41,-3,8:19:43
1720505983,-152,136,8,-36,1025,11,-42,-3,8:19:43
1720505983,-152,136,8,-35,1024,11,-41,-3,8:19:43
1720505983,-152,136,8,-36,1025,11,-41,-3,8:19:43
1720505984,-152,136,7,-36,1026,12,-41,-2,8:19:44
1720505984,-168,132,8,-35,1025,11,-41,-3,8:19:44
1720505984,-168,132,8,-36,1026,11,-42,-3,8:19:44
1720505984,-152,136,8,-36,1025,12,-41,-2,8:19:44
1720505984,-168,132,7,-36,1026,11,-41,-2,8:19:44
1720505984,-168,132,8,-35,1025,11,-41,-2,8:19:44
1720505984,-152,136,7,-35,1025,12,-41,-3,8:19:44
1720505984,-168,132,8,-35,1027,12,-41,-3,8:19:44
1720505984,-168,132,7,-35,1026,11,-42,-2,8:19:44
1720505984,-168,132,7,-35,1024,11,-41,-3,8:19:44
1720505985,-168,132,7,-35,1026,12,-42,-3,8:19:45
1720505985,-168,132,8,-35,1025,11,-41,-2,8:19:45
1720505985,-168,132,8,-33,1026,11,-41,-2,8:19:45
1720505985,-168,132,8,-35,1025,11,-41,-3,8:19:45
1720505985,-168,132,8,-35,1026,11,-41,-2,8:19:45
1720505985,-168,132,7,-35,1028,11,-41,-2,8:19:45
1720505985,-168,132,7,-35,1026,11,-41,-3,8:19:45
1720505985,-168,132,8,-35,1025,11,-41,-3,8:19:45
1720505985,-152,136,8,-36,1027,11,-41,-2,8:19:45
1720505985,-168,132,8,-35,1025,11,-42,-2,8:19:45
1720505986,-152,136,8,-35,1026,11,-41,-3,8:19:46
1720505986,-152,136,9,-34,1026,11,-41,-3,8:19:46
1720505986,-152,136,8,-35,1027,11,-41,-3,8:19:46
1720505986,-168,132,8,-35,1027,11,-41,-2,8:19:46
1720505986,-168,132,8,-33,1027,11,-41,-2,8:19:46
1720505986,-152,136,7,-36,1026,11,-41,-2,8:19:46
1720505986,-168,132,8,-36,1025,11,-42,-3,8:19:46
1720505986,-152,136,8,-36,1025,12,-41,-3,8:19:46
1720505986,-152,136,8,-35,1026,12,-41,-2,8:19:46
1720505986,-168,132,8,-36,1026,11,-41,-3,8:19:46
1720505987,-168,132,7,-36,1025,11,-42,-2,8:19:47
1720505987,-152,136,7,-35,1026,11,-41,-3,8:19:47
1720505987,-168,132,8,-35,1026,12,-41,-2,8:19:47
1720505987,-168,132,9,-35,1027,12,-42,-3,8:19:47
1720505987,-152,136,8,-35,1026,11,-41,-2,8:19:47
1720505987,-136,140,8,-34,1026,11,-42,-3,8:19:47
1720505987,-136,140,8,-35,1029,11,-42,-3,8:19:47
1720505987,-136,140,8,-35,1026,11,-42,-2,8:19:47
1720505987,-168,132,8,-35,1027,11,-41,-3,8:19:47
1720505987,-136,140,8,-35,1024,12,-41,-2,8:19:47
1720505988,-152,136,7,-35,1027,11,-42,-2,8:19:48
1720505988,-168,132,8,-36,1027,11,-41,-3,8:19:48
1720505988,-152,136,8,-35,1023,11,-41,-3,8:19:48
1720505988,-168,132,7,-35,1025,10,-41,-2,8:19:48
1720505988,-168,132,8,-35,1026,11,-41,-3,8:19:48
1720505988,-168,132,8,-35,1028,12,-41,-3,8:19:48
1720505988,-152,136,7,-35,1027,11,-41,-3,8:19:48
1720505988,-152,136,9,-35,1028,12,-41,-3,8:19:48
1720505988,-168,132,8,-35,1027,10,-41,-3,8:19:48
1720505988,-152,136,8,-35,1028,11,-42,-2,8:19:48
1720505989,72,128,8,-36,1029,11,-41,-2,8:19:49
1720505989,-168,132,7,-34,1030,11,-41,-3,8:19:49
1720505989,72,128,8,-35,1029,12,-41,-2,8:19:49
1720505989,72,128,8,-35,1029,12,-41,-2,8:19:49
1720505989,72,128,7,-35,1027,11,-41,-3,8:19:49
1720505989,72,128,9,-36,1027,11,-41,-3,8:19:49
1720505989,-152,136,8,-35,1027,12,-41,-3,8:19:49
1720505989,56,124,9,-35,1027,11,-42,-3,8:19:49
1720505989,-136,140,8,-35,1028,11,-42,-3,8:19:49
1720505989,40,120,6,-35,1027,11,-42,-2,8:19:49
1720505989,-168,132,7,-35,1026,11,-41,-3,8:19:49
1720505990,56,124,8,-34,1027,12,-41,-3,8:19:50
1720505990,-152,136,8,-36,1027,12,-41,-2,8:19:50
1720505990,-136,140,8,-35,1027,12,-41,-3,8:19:50
1720505990,56,124,8,-38,1026,12,-41,-3,8:19:50
1720505990,40,120,8,-35,1027,12,-42,-3,8:19:50
1720505990,-152,136,8,-35,1026,11,-41,-2,8:19:50
1720505990,-120,144,7,-34,1028,12,-41,-2,8:19:50
1720505990,-120,144,7,-36,1026,11,-41,-2,8:19:50
1720505990,-120,144,7,-36,1026,11,-41,-2,8:19:50
1720505990,-120,144,8,-35,1027,11,-41,-3,8:19:50
1720505990,-136,140,8,-37,1024,11,-41,-3,8:19:50
1720505991,-136,140,7,-35,1025,12,-41,-3,8:19:51
1720505991,-152,136,8,-36,1026,11,-42,-2,8:19:51
1720505991,-136,140,8,-36,1028,12,-41,-2,8:19:51
1720505991,-120,144,8,-35,1026,12,-42,-3,8:19:51
1720505991,-104,148,8,-35,1026,11,-41,-3,8:19:51
1720505991,-104,148,8,-36,1022,11,-42,-3,8:19:51
1720505991,-104,148,8,-35,1027,11,-41,-2,8:19:51
1720505991,-120,144,9,-35,1025,12,-42,-2,8:19:51
1720505991,72,128,7,-35,1027,11,-41,-2,8:19:51
1720505991,-168,132,8,-35,1026,12,-42,-3,8:19:51
1720505992,-152,136,7,-36,1025,11,-41,-2,8:19:52
1720505992,-120,144,8,-36,1023,12,-42,-3,8:19:52
1720505992,-104,148,8,-35,1026,12,-42,-3,8:19:52
1720505992,-104,148,8,-35,1025,11,-41,-3,8:19:52
1720505992,-120,144,8,-36,1027,11,-41,-2,8:19:52
1720505992,-120,144,8,-36,1025,12,-41,-3,8:19:52
1720505992,-168,132,8,-36,1025,11,-42,-3,8:19:52
1720505992,72,128,8,-34,1026,11,-41,-2,8:19:52
1720505992,-136,140,9,-36,1026,11,-42,-2,8:19:52
1720505992,-168,132,8,-35,1026,11,-41,-3,8:19:52
1720505993,-168,132,8,-34,1025,11,-41,-2,8:19:53
1720505993,-168,132,7,-35,1025,12,-41,-3,8:19:53
1720505993,-120,144,8,-36,1025,11,-41,-3,8:19:53
1720505993,-152,136,8,-35,1028,11,-42,-3,8:19:53
1720505993,-152,136,8,-36,1025,11,-42,-2,8:19:53
1720505993,-104,148,8,-34,1025,12,-41,-2,8:19:53
1720505993,-152,136,8,-36,1022,11,-42,-3,8:19:53
1720505993,-152,136,-15,-3,1090,31,-24,-31509,8:19:53
1720505993,-168,132,2,-28,1027,20,-36,-4,8:19:53
1720505993,72,128,8,-33,1026,18,-39,-3,8:19:53
1720505994,-168,132,16,-47,1020,19,-36,-21509,8:19:54
1720505994,72,128,7,-28,1021,-17,-67,-11509,8:19:54
1720505994,72,128,-12,0,1031,17,-37,-2,8:19:54
1720505994,72,128,6,-30,1026,4,-47,-49,8:19:54
1720505994,72,128,4,-28,1028,16,-38,-3,8:19:54
1720505994,72,128,6,-31,1028,15,-38,-3,8:19:54
1720505994,-168,132,5,-31,1025,14,-39,-3,8:19:54
1720505994,-168,132,7,-32,1023,9,-43,-30,8:19:54
1720505994,72,128,6,-31,1024,11,-41,-3,8:19:54
1720505994,72,128,5,-34,1045,-2,-52,-4,8:19:54
1720505995,72,128,6,-31,1024,10,-42,-2,8:19:55
1720505995,72,128,8,-34,1022,5,-47,-30,8:19:55
1720505995,-168,132,5,-29,1026,20,-35,-2,8:19:55
1720505995,-152,136,-38,26,1050,25,-31,-21509,8:19:55
1720505995,-136,140,19,-60,1012,-1,-49,1,8:19:55
1720505995,-168,132,-68,23,1059,80,18,-3,8:19:55
1720505995,-120,144,7,-31,1028,-8,-55,0,8:19:55
1720505995,-136,140,7,-31,1028,-8,-55,0,8:19:55
1720505995,-168,132,18,-46,1008,5,-48,-4,8:19:55
1720505995,-152,136,10,-38,1025,11,-42,-31509,8:19:55
1720505995,-152,136,9,-36,1024,7,-44,-31,8:19:55
1720505996,-168,132,10,-38,1021,12,-42,-31509,8:19:56
1720505996,-152,136,6,-34,1028,12,-39,-2,8:19:56
1720505996,-168,132,9,-36,1024,9,-43,-39,8:19:56
1720505996,-136,140,8,-36,1026,13,-40,-3,8:19:56
1720505996,-168,132,8,-35,1024,11,-42,-2,8:19:56
1720505996,-152,136,8,-36,1027,11,-41,-3,8:19:56
1720505996,-168,132,9,-35,1026,11,-42,-3,8:19:56
1720505996,-152,136,8,-35,1025,11,-41,-2,8:19:56
1720505996,-136,140,8,-35,1025,11,-41,-2,8:19:56
1720505996,-120,144,7,-37,1025,11,-42,-2,8:19:56
1720505996,-120,144,8,-36,1026,11,-42,-3,8:19:56
1720505997,-120,144,8,-36,1026,11,-41,-3,8:19:57
1720505997,-120,144,9,-36,1026,11,-41,-2,8:19:57
1720505997,-120,144,8,-36,1025,12,-41,-3,8:19:57
1720505997,-152,136,8,-36,1024,11,-41,-3,8:19:57
1720505997,-152,136,8,-36,1024,11,-41,-3,8:19:57
1720505997,-168,132,9,-36,1026,11,-42,-2,8:19:57
1720505997,-152,136,9,-35,1027,11,-41,-2,8:19:57
1720505997,-168,132,9,-36,1026,11,-42,-3,8:19:57
1720505997,-168,132,9,-36,1026,11,-42,-3,8:19:57
1720505997,-168,132,8,-36,1026,11,-41,-3,8:19:57
1720505997,-168,132,9,-35,1026,11,-41,-2,8:19:57
1720505997,-168,132,8,-36,1027,12,-41,-3,8:19:57
1720505998,-136,140,9,-35,1025,11,-42,-2,8:19:58
1720505998,-152,136,8,-35,1025,11,-41,-2,8:19:58
1720505998,-152,136,8,-36,1026,11,-41,-3,8:19:58
1720505998,-168,132,8,-35,1027,11,-41,-3,8:19:58
1720505998,-168,132,8,-36,1026,11,-41,-3,8:19:58
1720505998,-152,136,8,-35,1026,12,-41,-3,8:19:58
1720505998,-168,132,9,-35,1026,11,-42,-2,8:19:58
1720505998,-168,132,8,-35,1026,11,-42,-3,8:19:58
1720505998,-104,148,8,-36,1024,11,-41,-3,8:19:58
